id_municipio,ano,mortalidade_1,mortalidade_5,taxa_freq_liquida_pre,indice_gini,prop_pobreza_extrema_criancas,prop_pobreza_criancas,prop_vulner_pobreza_criancas,taxa_agua_esgoto_inadequados,taxa_criancas_fora_escola_4_5
2108058,2000,57.11,73.39,12.79,0.58,73.83,92.04,98.79,7.27,60.99
2108108,2010,45.3,49.26,77.62,0.58,34.88,61.01,84.38,35.01,3.8
2108256,2010,40.7,44.34,74.12,0.58,50.53,74.69,91.93,73.01,7.92
2109106,2000,40,50.64,45.47,0.58,33.71,67.07,84.32,13.57,39.72
2109759,2010,35,38.16,88.36,0.58,62.46,79.04,92.54,1.94,4.22
2109908,2000,40,52.06,41.2,0.58,29.93,61.3,82.69,19.49,33.49
2110005,2010,39.8,43.3,56.14,0.58,42.29,64.19,86.54,36.92,13.88
2111706,2000,52.12,67.07,62.04,0.58,62.6,87,96.58,20.18,24.1
2111722,2000,63.11,81.38,21,0.58,67.78,87.34,95.98,3.87,64.46
2111722,2010,35.5,38.63,26.72,0.58,53.07,78.74,95.24,29.59,25.25
2111805,2000,48,62.47,10.79,0.58,53.63,77.24,90.92,6.35,82.53
2111904,2000,57.82,74.65,36.5,0.58,67.83,85.01,96.99,41.29,49.24
2112001,2010,24.5,26.71,44.45,0.58,34.6,55.71,80.68,6.37,20.33
2112803,2000,50.93,64.47,62.27,0.58,56.8,82.22,93.89,39.21,31.99
2200301,2010,27.7,29.95,56.88,0.58,39.03,61.34,85.5,5.75,13.17
2201606,2000,41.27,53.24,39.24,0.58,55.93,80.75,92.52,6.86,34.72
2201804,2010,23.8,25.76,40.35,0.58,38.01,54.97,78.62,1.32,36.95
2202059,2000,48.9,62.8,39.86,0.58,73.08,91.84,98.71,0.25,40.48
2202539,2010,23.4,25.32,60.83,0.58,57.65,76.16,91.51,4.6,3.24
2203271,2010,41.5,44.79,53.6,0.58,45.62,72.08,88.16,26.03,20.89
2203420,2000,50.16,64.39,41.5,0.58,73,89,96.99,2.35,43.53
2203701,2000,44.89,57.79,12.12,0.58,48.83,78.32,91.68,11.23,59.56
2204501,1991,54.34,71.7,42.42,0.58,45.4,67.38,81.78,10.43,NA
2205607,2000,41.21,53.17,41.9,0.58,49.7,68.53,85.96,14.5,25.87
2206506,2000,52.53,67.32,28.97,0.58,41.44,68.41,82.71,1.28,57.28
2206654,2010,23.6,25.48,36.21,0.58,53,68.32,91.37,19.54,16.41
2207009,2010,27.3,29.49,69.74,0.58,26.31,48.89,75.72,2.77,7.56
2207207,1991,113.08,144.25,9.44,0.58,78.89,93.67,96.22,42.88,NA
2207793,2000,49.76,63.87,3.41,0.58,77.22,93.69,100,13.72,74.1
2207900,2010,24.9,26.92,51.04,0.58,38.22,64.02,84.44,19,20.23
2208304,1991,63.4,83.22,24.69,0.58,61.57,85.79,93.91,25.69,NA
2208601,2000,41.11,53.03,32.62,0.58,59.64,80.22,95.34,11.92,32.57
2208874,2010,26.4,28.53,40.21,0.58,53.25,71.55,88.82,6.57,7.35
2208908,2000,42.58,54.89,47.26,0.58,36.27,67.62,86.36,3.78,41.15
2210003,1991,64.56,82.28,37.69,0.58,55.66,79.97,89.98,27.44,NA
2210607,1991,43.81,58.18,18.71,0.58,48.27,80.08,91.38,59.85,NA
2210631,2010,30.4,32.92,59.05,0.58,56.2,66.8,86.96,2.85,5.7
2211506,2010,41.5,44.79,71.82,0.58,56.55,76.03,89.98,2.92,23.78
2300309,1991,91.68,118.22,9.31,0.58,71.09,88.55,95.62,65.83,NA
2301505,2000,59.91,76.4,17.31,0.58,68.6,87.73,96.61,17.73,40.09
2302701,1991,60.22,79.06,9.29,0.58,62.05,83,91.61,44.41,NA
2302701,2010,23.3,25.04,64.4,0.58,34.01,64.86,84.8,14.69,7.62
2302800,2010,23.9,25.72,60.19,0.58,35.98,59.98,82.91,18.22,9.71
2303808,2000,52.46,67.2,30.81,0.58,50.39,77.02,90.53,28.69,41.12
2303931,2010,21.8,23.45,47.9,0.58,54,74.84,91.27,39.88,4.44
2304251,2000,41.82,53.91,28.75,0.58,58.31,85.26,95.11,35.82,26.91
2304251,2010,26.1,28.03,72.48,0.58,35.82,65.8,83.04,16.63,0.98
2304350,2000,43.53,56.06,50.31,0.58,47.44,72.9,91.03,3.36,29.48
2304707,2000,53.24,68.17,28.21,0.58,69.61,89.9,97.09,18.09,41.2
2305308,2000,44.8,57.64,42.18,0.58,56.07,82.48,92.87,25.83,20.09
2305506,2000,37.78,48.82,56.1,0.58,30.62,57.99,78.72,9.61,21.43
2305605,2000,36.88,47.68,32.75,0.58,43.85,72.95,88.43,16.56,23.67
2305902,2000,49.42,63.42,39.04,0.58,62.02,84.86,95.01,20.11,36.23
2306553,1991,71.33,93.06,24.27,0.58,71.49,91.69,96.35,24.4,NA
2307205,2000,42.22,54.41,33.64,0.58,52.89,77.54,93.76,11.9,40.48
2307635,2000,43.61,56.16,18.68,0.58,62.43,80.62,92.65,28.24,35.11
2307635,2010,21.8,23.45,64.32,0.58,47.32,67.29,87.54,31.16,3.16
2308609,2000,40.38,52.1,28.87,0.58,66.69,85.18,95.86,31.62,37.82
2309409,2000,49.65,63.7,59.69,0.58,57.09,77.71,89.21,30.09,27.2
2309458,2000,56.1,71.7,38.85,0.58,66.13,90.58,96.87,59.45,22.71
2311207,2010,24.9,26.76,37.51,0.58,47.22,71.19,88.93,14.48,12.95
2313203,2000,40.38,52.1,23.95,0.58,64.66,86.01,94.53,14.59,55.66
2313401,1991,68.43,89.42,25.39,0.58,55.98,78.07,88.42,50.74,NA
2313401,2000,44.81,57.66,35.77,0.58,44.44,74.28,89.17,18.16,30.29
2400802,2000,35.04,45.58,20.23,0.58,35,67.54,85.33,36.64,40.29
2403103,2000,32.05,41.75,41.39,0.58,25.03,54.42,74.74,5.62,23.87
2403103,2010,21.69,23.27,46.53,0.58,12.42,35.61,62.58,5.49,5.79
2403251,2000,35.26,45.85,57.69,0.58,13.16,37.01,62.71,4.38,27.07
2403756,2000,59.46,76.23,29.02,0.58,42.21,71.84,85.06,49.06,30.27
2408201,2000,48.41,62.45,52.9,0.58,34.91,65.13,88.12,27.05,26.61
2408300,1991,79.48,103.47,18.02,0.58,59.6,85.86,95.04,41.7,NA
2409209,2000,36.44,47.35,59.74,0.58,59.8,84.61,95.31,74.14,7.44
2409605,1991,94.57,120.95,4.41,0.58,66.79,87.92,91.68,93.49,NA
2414001,1991,78.39,102.11,19,0.58,57.86,84.83,95.6,47.69,NA
2414605,2000,60.92,78.03,16.49,0.58,59.34,80.75,93.39,36.08,80.23
2501302,2010,28.2,30.48,58.43,0.58,48.77,72.46,88.58,44.58,13.22
2501401,2010,31.1,33.5,58.23,0.58,42.64,66.92,84.7,12.94,2.05
2503308,1991,84.07,108.85,3.31,0.58,82.29,94.32,98.45,57.82,NA
2503506,2000,44.55,57.38,28.2,0.58,63.46,83.92,94.2,36.76,50.1
2504009,2010,17.3,18.71,66.35,0.58,8.95,28.22,58.71,1.83,6.74
2504405,2000,42.22,54.45,41.74,0.58,57.08,77.22,93.44,15.93,36.13
2505600,2000,48.88,62.8,35,0.58,60.63,81.38,95.71,4.55,25.18
2505709,1991,74.29,96.73,27.62,0.58,74.89,90.59,94.82,70.73,NA
2506103,2000,52.82,67.7,38.97,0.58,61.9,82.89,93.86,41.54,28.3
2506707,2000,62.53,79.7,17.83,0.58,62.23,83.91,95.15,11.44,76.15
2508000,2000,52.82,67.7,47.49,0.58,58.85,84.78,93.34,4.54,36.2
2508505,2000,51.53,66.1,21.59,0.58,70.81,85.87,97,26.92,66.14
2508802,2010,19.1,20.58,74.35,0.58,22.19,48.93,77.18,6.31,4.88
2509396,1991,102.39,131.21,25.32,0.58,75.89,86.07,92.16,99.25,NA
2511004,2000,48.88,62.8,43.37,0.58,67.53,85.6,93.41,17.1,31.68
2512101,1991,67.71,88.5,13.12,0.58,53.05,77.77,90.35,38.33,NA
2513505,1991,70.83,92.41,4.27,0.58,81.12,91.31,97.54,89.49,NA
2516102,2000,48.71,62.59,36.42,0.58,48.52,72.47,88.06,21.78,28.04
2516409,2000,52.88,67.78,27.13,0.58,66.26,82.21,93.71,26.83,51.88
2600500,2010,39,41.95,38.87,0.58,44.13,67.25,85.83,23.05,40.33
2601003,2010,26.7,28.72,48.27,0.58,40.05,68.18,86.99,12.12,14.98
2601201,2010,18.9,20.33,61.33,0.58,21.26,43.98,68.07,4.5,16.49
2602100,2000,81.84,90.42,27.64,0.58,56.46,80.55,92.65,12.58,66.17
2603009,1991,53.07,70.3,20.44,0.58,48.24,78.61,92.04,34.32,NA
2603009,2000,47.24,52.4,22.27,0.58,42.04,71.82,88.41,1.1,64.19
2603009,2010,22.9,24.7,55.93,0.58,31.36,59.63,83.08,5.33,6.05
2603405,2000,73.83,81.64,50.93,0.58,56.3,81.8,93.47,13.49,35.85
2603454,2000,34.81,38.67,56.04,0.58,19.7,48.3,76.46,19.85,22.32
2603504,1991,81.21,105.83,15.19,0.58,29.76,66.7,89.33,17.6,NA
2603900,1991,86.32,112.16,15.72,0.58,65.48,88.27,96.29,65.41,NA
2603900,2000,73.83,81.64,26.93,0.58,57.94,81.67,93.47,5.47,56.66
2604601,1991,79.17,103.3,28.33,0.58,49.98,83.69,95.44,19,NA
2606903,1991,87.79,113.98,40.6,0.58,71.98,89.56,95.41,55.86,NA
2607109,2000,60.04,66.5,53.29,0.58,32.56,68.56,86.02,22.09,16.09
2607505,1991,95.12,122.98,5.9,0.58,72.07,90.38,96.77,77.87,NA
2607703,2000,71.55,79.14,36.41,0.58,53.06,74.2,87.48,19.71,50.01
2607901,2010,15.95,12.85,62.75,0.58,10.32,28.45,59.45,8,12.08
2608602,1991,97.51,125.89,10.53,0.58,77.15,89.4,91.49,47.04,NA
2608800,1991,76.75,98.91,26.92,0.58,44.39,70.01,86.96,25.27,NA
2608800,2000,65.9,72.94,43.59,0.58,37.63,66.77,84.87,21.41,34.05
2609303,2010,23.7,25.48,50.88,0.58,44.95,72.43,88.56,12.58,26.91
2610103,1991,86.41,112.27,29.05,0.58,73.99,91.34,96.01,19.53,NA
2610202,2000,62.1,68.77,31.82,0.58,63.79,83.77,94.52,12.65,49.06
2610905,2000,69.08,76.43,41.79,0.58,42.7,67.78,85,19.83,35.53
2611804,2000,55.39,61.38,32.13,0.58,36.18,67.13,85.96,14.87,56.71
2612604,2000,55.16,61.13,22.06,0.58,38.4,67.7,85.6,17.24,54.47
2613008,1991,78.83,102.88,9.72,0.58,50.45,79.77,91.11,53.54,NA
2613404,2010,29.6,31.82,55.66,0.58,29.94,59.59,81.74,23.02,24.7
2613503,2000,45.66,50.66,20.63,0.58,59.87,82.66,93.61,11.56,57.31
2613602,2000,47.24,52.4,28.68,0.58,43.14,68.2,88.37,13.53,37.25
2613800,1991,85.98,111.75,23.57,0.58,65.66,89.27,95.53,31.1,NA
2613909,2000,40.58,45.05,28.57,0.58,36.57,64.59,83.88,3.55,57.16
2614501,2000,64.7,71.62,56.54,0.58,33.44,63.19,82.87,27.72,26.53
2614600,2000,58.58,64.89,39.9,0.58,55.11,74.85,88.27,9.44,39.81
2614808,1991,79.51,103.72,5.94,0.58,57.74,85.56,94.37,62.14,NA
2615904,2000,45.63,50.63,53.4,0.58,38.31,70.65,84.47,12.29,19.74
2616183,2000,72.74,80.44,37.15,0.58,65.81,86.21,96.83,62.67,33.06
2700201,2000,44.96,57.05,40.79,0.58,50.61,80.38,92.16,28.98,48.71
2700805,2000,46.35,58.79,36.61,0.58,61.6,80.24,94.7,45.32,42.64
2701506,2010,31.6,34.44,47.27,0.58,53.24,72.67,91.04,11.14,9.93
2702207,2000,36.98,47.03,64.99,0.58,38.46,67.94,86.55,21.55,21.03
2702405,2000,45.73,58.02,33.2,0.58,38.44,66.88,85.53,14.35,55.21
2702900,2010,27.2,29.67,30.14,0.58,50.16,71.81,89.71,49.57,18.27
2704609,2010,31,33.75,43.48,0.58,42.11,66.2,90.49,31.49,14.01
2706307,2000,33.39,42.51,29.58,0.58,39.85,67.55,82.69,24.18,57.46
2707008,2010,39.4,42.88,52.4,0.58,34.55,63.98,85.74,13.32,11.57
2708402,2010,39.2,42.72,37.95,0.58,50.91,72.76,89.52,30.46,37.31
2708600,2000,33.14,42.2,39.7,0.58,25.42,64.06,82.89,4.49,41.77
2708709,2000,33.98,43.25,19.92,0.58,48.92,76.53,92.67,7.02,28.62
2800407,2000,43.84,55.91,64.18,0.58,40.34,77.3,92.37,33.48,23
2801009,1991,48.56,62.18,8.06,0.58,51.04,78.9,90.6,5.95,NA
2801306,1991,68.27,86.91,43.49,0.58,54.16,81.48,93.94,13.27,NA
2803104,2000,43.28,55.22,51.39,0.58,54.23,81.56,92.46,3.95,26.21
2804607,2000,43.91,56,55.16,0.58,51.73,76.44,88.6,29,40.51
2804904,2010,31.2,33.74,73.21,0.58,50.26,72.98,90.29,22.7,4.8
2805604,2000,55.12,69.84,49.83,0.58,62.49,84.19,95,9.87,46.54
2805703,1991,71.07,90.4,45.91,0.58,43.28,74.54,88.43,5.61,NA
2901353,2000,54.33,68.91,39.5,0.58,55.51,78.27,92.76,5.62,41
2902104,2000,56.49,72.01,42.4,0.58,66.49,86.86,95.77,11.59,46.48
2904001,2000,34.11,43.94,46.51,0.58,52.12,75.52,90.29,5.31,49.26
2905305,1991,108.33,137.2,17.24,0.58,67.13,87.99,95.83,49.21,NA
2906204,2000,54.59,69.23,17.54,0.58,47.73,70.77,88.35,34.39,65.62
2907301,1991,53.46,68.84,23.25,0.58,62.03,89.35,95.13,31.59,NA
2907707,2010,22.4,24.16,48.66,0.58,42.52,65.2,88.14,17.69,9.46
2908903,2000,47.81,61.12,22.78,0.58,50.92,80.29,92.85,31.05,42.3
2909109,2010,18,19.47,48.71,0.58,43.2,63.59,84.51,7.89,13.28
2909307,2010,20.4,22,60.65,0.58,41.73,58.99,77.58,6.05,18.31
2909802,2000,34.71,44.68,49.43,0.58,22.49,52.64,81,17.04,24.63
2910701,2000,50.36,64.05,33,0.58,53.26,79.41,91.99,12.23,45.62
2912608,2000,47.81,60.76,20.79,0.58,60.31,86.72,93.97,37.36,62.64
2912608,2010,23.6,25.51,33.23,0.58,53.05,72.04,87.43,26.6,53.08
2913606,2010,18,19.39,58.51,0.58,10.93,31.67,61.59,8.53,17.23
2914505,2000,41.04,52.35,53.67,0.58,52.01,80.75,90.71,37.07,32.88
2914703,2000,47.84,60.96,24.78,0.58,39.19,67.85,84.12,8.42,60.83
2914703,2010,24.1,26.01,54.08,0.58,20.67,45.88,74.74,5.75,20.71
2914901,2000,43.03,54.87,23.05,0.58,50.12,83.79,94.75,12.37,61.74
2915601,2000,46.7,59.66,24.18,0.58,24.95,60.25,83.03,24.22,65.5
2915700,2000,40.63,51.99,38.39,0.58,41.7,75.72,92.26,21.25,38.18
2916005,2000,31.96,41.06,24.34,0.58,40.22,69.94,84.31,14.86,50.24
2917300,2000,51.19,65.39,44.27,0.58,46.07,77.84,90.16,10.74,44.54
2917805,1991,56.81,73.08,9.59,0.58,57.18,89.97,97.9,30.39,NA
2918001,2000,39.66,51,35.46,0.58,34.62,63.77,81.64,9.1,47.53
2918803,1991,54.96,70.74,14.23,0.58,54.69,84.4,93.37,3.11,NA
2918902,2010,22.5,24.32,68.26,0.58,8.46,32.91,72.66,6.13,7.69
2920908,2010,28.5,30.76,44.84,0.58,29.9,60.11,85.23,9.42,19.21
2921807,2000,31.19,40.2,48.05,0.58,53.64,75.03,88.41,25.24,37.83
2922052,2000,53.86,68.63,24.67,0.58,65.2,85.94,95.55,27.55,53.84
2922250,2000,52.02,66.54,51.5,0.58,53.37,80.63,90.44,7.91,33.47
2923100,2010,17.6,19.06,51.26,0.58,49.15,71.06,87.75,10.24,33.23
2923506,2000,36.95,47.39,34.08,0.58,41.08,69.92,87.71,10.23,34.48
2923506,2010,21.9,23.66,31.59,0.58,26.41,57,79.66,8.98,15.25
2924009,2010,20.8,22.44,44.15,0.58,15.57,35.42,60.56,4.47,21.53
2924504,1991,55.15,70.98,11.19,0.58,64.19,88.39,93.44,24.41,NA
2925105,2000,42.75,54.63,29.41,0.58,45.26,72.47,89.31,15.61,50.56
2925907,2010,39.9,43.02,57.44,0.58,45.84,67.06,87.55,14.8,8.59
2926004,1991,70.92,90.84,10.14,0.58,61.83,85.67,93.94,16.74,NA
2926806,1991,71.76,91.89,13.48,0.58,77.77,90.62,98.01,62.39,NA
2927002,2000,54.33,69.19,39.53,0.58,43.95,75,90.11,32.64,42.56
2927705,2010,21.6,23.32,45.41,0.58,21.36,46.99,71.41,11.19,27.76
2928208,1991,59.37,76.31,29.95,0.58,55.04,81.33,89.34,48.28,NA
2929008,2000,48.62,62.13,52.54,0.58,39.28,71.66,90.16,11.2,14.85
2929602,2010,30.3,32.71,62.5,0.58,24.88,51.84,78.98,25.35,6.29
2930808,2000,55.7,71.12,33.64,0.58,51.7,77.16,91.32,13.69,50.92
2931400,1991,52.39,67.49,39.54,0.58,57.79,85.4,93.81,27.21,NA
2932903,1991,71.41,91.46,24.23,0.58,44.88,74.89,92.01,15.48,NA
2933208,1991,62.45,80.2,46.78,0.58,41.3,71.99,88.82,11.02,NA
3100203,2000,21.59,23.64,40.59,0.58,6.79,32.51,67.82,2.15,50.93
3102100,2000,28.31,30.99,35.72,0.58,43.78,68.13,84.38,13.16,62.12
3102407,2010,19.2,22.33,46,0.58,33.07,66.97,84.79,18.42,26.4
3103751,2000,21.8,23.88,51.62,0.58,6.82,23.42,57.71,0.92,37.41
3105202,2000,37.49,41,34.91,0.58,48.4,82.96,89.99,5.04,61.11
3105608,1991,29.5,38.87,28.37,0.58,19.71,46.51,69.73,1.03,NA
3105608,2010,10.53,12.32,64.76,0.58,3.15,17.69,45.35,0.3,14.42
3106101,1991,29.36,38.68,23.5,0.58,41.68,71.56,91.05,0.21,NA
3106903,1991,27.87,36.75,64.74,0.58,13.49,46.09,67.12,0.04,NA
3107109,2000,19.6,21.47,27.89,0.58,8.69,26.54,61.92,0.9,61.52
3109006,1991,31.24,41.11,33.9,0.58,28.98,54.37,76.37,0.91,NA
3109501,1991,40.76,53.34,16.61,0.58,21.61,55.83,80.68,0.52,NA
3109808,2000,22.38,24.51,60.7,0.58,5.43,31.26,61.42,0.98,15.79
3110400,1991,38.81,50.83,16.63,0.58,37.36,71.12,88.87,9.38,NA
3111101,2000,15.91,17.44,43.73,0.58,7.38,28.64,64.64,2.68,49.15
3111150,2000,38.39,41.97,34.6,0.58,42.53,61.49,74.03,22.02,63.26
3112109,1991,35.54,44.02,10.97,0.58,32.68,65.03,90,0.82,NA
3112604,2000,22.38,24.51,48.69,0.58,7.15,33.37,68.79,0.68,43.17
3113800,2000,29.7,32.51,66.61,0.58,36.48,70.44,91.59,9.96,22.96
3115300,1991,24.59,32.48,46.22,0.58,21.86,50.58,76.17,0.05,NA
3116308,2000,47.79,52.21,21.91,0.58,55.55,82.9,91.04,6.02,72.59
3117306,2000,24.92,27.29,39.63,0.58,4.91,24.81,58.7,1.8,59.6
3120201,2010,13.1,15.2,55.19,0.58,6.03,13.9,41.88,0.28,30.9
3120805,1991,34.44,45.24,49,0.58,31.19,65.37,81.54,0.13,NA
3120904,1991,33.77,44.38,21.02,0.58,27.02,60.99,81.74,2.8,NA
3121407,2000,26.31,28.81,21.56,0.58,41.5,70.78,84.88,1.23,78.44
3121605,1991,34.76,45.65,25.13,0.58,28.49,61.85,82.53,13.48,NA
3124302,2000,38.99,42.63,23.87,0.58,42.6,71.67,89.02,24.58,68.51
3125200,2000,17.89,19.6,39.96,0.58,4.89,30.59,71.88,2.79,60.04
3125309,1991,35.29,46.33,15.96,0.58,52.6,76.59,83.83,0.8,NA
3127206,2000,28.72,31.43,74.41,0.58,26.91,56.52,83.33,8.2,6.58
3128253,2000,30.41,33.28,61.98,0.58,41.48,78.06,91.53,21.15,31.19
3128600,1991,38.26,47.38,0,0.58,15.74,46.95,70.28,0.24,NA
3129202,1991,32.74,43.05,15.25,0.58,44.26,77.51,89.28,0.56,NA
3129202,2000,26.01,28.47,19.46,0.58,14.95,41.06,70.66,1.88,80.54
3130606,1991,31.31,41.2,13,0.58,16.98,50.93,80.29,1.39,NA
3130705,2000,21.8,23.88,10.28,0.58,10.77,33.63,72.44,1.72,89.72
3130903,1991,30.27,39.86,11.93,0.58,49.93,77.08,89.87,5.24,NA
3132107,2000,38.99,42.63,30.62,0.58,43.64,77.33,91.12,17.75,55.94
3134400,2000,20.4,22.35,39.95,0.58,4.4,17.53,48.65,2.82,51.96
3135100,1991,35.21,46.22,23.4,0.58,38.46,72.19,85.91,7.24,NA
3135100,2000,29.98,32.81,61.56,0.58,28.2,59.46,81.85,20.13,33.02
3135605,1991,33.27,43.73,7.63,0.58,49.39,80.9,93.12,8.71,NA
3135605,2000,27.36,29.95,31.61,0.58,39,71.71,89.13,24.95,63.05
3136405,2000,34.42,37.66,22.97,0.58,25.68,63.09,84.19,10.84,68.06
3136504,2000,36.28,39.68,31.63,0.58,40.66,75.79,88.81,5.87,56.1
3137601,2010,13.2,15.38,71.85,0.58,1.5,8.66,29.75,0.62,3.32
3138104,2000,33.47,36.61,46.11,0.58,41.4,70.85,88.08,17.72,52.89
3138302,1991,35.54,44.02,18.87,0.58,32.94,74.69,91.97,1.59,NA
3139300,2000,38.99,42.63,31.03,0.58,26.55,46.64,68.51,20.32,64.09
3140308,1991,34.59,45.43,19.92,0.58,62.11,90.7,95.77,6.1,NA
3140605,2000,39.39,43.07,35.42,0.58,50.62,78.08,90.65,26.32,64.58
3141207,1991,30.59,40.27,25.61,0.58,28.61,57.71,75.49,2.18,NA
3141603,2000,27.12,29.83,14.63,0.58,27.87,64.13,84.28,5.87,84
3141603,2010,15.6,18.1,46.19,0.58,10.65,36.57,68.02,2.17,34.94
3144904,2000,39.52,43.22,25.87,0.58,38.43,65.93,86.59,6.33,61.23
3145356,2000,46.2,50.48,16.01,0.58,54.55,79.34,91.51,17.64,74.09
3146107,1991,34.5,45.31,32.89,0.58,24.06,49.83,71.78,2.23,NA
3146255,1991,36.92,48.42,0,0.58,41.41,87.75,95.03,34.69,NA
3146909,1991,36.67,48.1,15.5,0.58,12.11,53.17,75.79,0.81,NA
3147006,1991,34.87,45.78,25.21,0.58,22.89,54.65,77.21,3.68,NA
3147600,1991,31.23,41.09,43.11,0.58,29.82,60.41,80.07,0.49,NA
3148004,1991,29.5,38.87,14.71,0.58,12.4,39.04,65.81,0.2,NA
3148509,2000,29.4,32.18,5.1,0.58,41.77,72.08,86.84,14.13,89.27
3149200,2000,20.33,22.27,83.06,0.58,3.8,33.62,62.72,0.5,13.6
3150307,1991,40.36,52.82,11.3,0.58,56.99,77.99,90.86,5.95,NA
3152170,2000,43.3,47.32,21.74,0.58,67.34,87.3,94.67,26.39,71.67
3152808,2000,27.4,30,26.12,0.58,4.72,27.25,60.84,3.45,72.67
3154002,1991,30.15,39.7,14.07,0.58,53.76,75.85,86.35,6.89,NA
3154507,1991,47.59,62.01,13.56,0.58,66.24,86.34,93.14,6.11,NA
3155108,1991,51.02,66.34,1.73,0.58,74.49,91.5,96.21,17.78,NA
3155207,1991,42.12,52.16,20.23,0.58,68.15,90.22,96.01,5.41,NA
3155405,2000,22.86,25.04,75.11,0.58,10.97,35.41,67.46,2.1,20.32
3157005,2000,30.63,33.51,31.99,0.58,33.48,65.08,83.57,15.15,57.3
3157278,2000,27.05,29.61,13.7,0.58,20.62,55.86,79.25,1.64,75.19
3157302,2000,36.66,40.1,28.82,0.58,40.66,71.66,88.08,3,71.18
3157906,1991,53.35,69.29,0.62,0.58,39.87,74.12,88.97,0.45,NA
3158706,2000,34.42,37.66,44.54,0.58,29.09,61.96,82.29,0.77,55.46
3160306,2000,42.88,46.87,31.89,0.58,51.29,79.24,92.43,6.56,66.97
3160454,2010,20.3,23.62,31.95,0.58,50.75,71.09,87.96,7.1,55.65
3160603,1991,41.73,54.57,16.94,0.58,55.99,86.62,92.23,16.3,NA
3161056,2000,35.41,38.73,16.48,0.58,42.27,66.51,88.03,11.23,83.52
3162500,1991,26.96,33.39,42.67,0.58,17.67,47.38,74.26,2.15,NA
3164431,2000,30.68,33.57,25.98,0.58,33.44,65.48,84.16,5.06,63.39
3164472,1991,49.49,64.42,6.32,0.58,42.38,74.12,91.08,4.24,NA
3165503,2000,29.84,32.66,5.73,0.58,36.64,66.57,82.98,16.63,80.87
3165537,1991,28.75,36.88,7.61,0.58,25.31,58.46,79.6,1.15,NA
3165602,2010,15.3,17.75,60.39,0.58,7.03,29.76,65.3,0,11.88
3166501,2000,34.77,38.04,24.13,0.58,73.99,100,100,40.35,72.95
3168002,1991,34.41,45.19,3.1,0.58,48.17,78.89,88.7,5.62,NA
3169604,2000,17.99,19.71,50.96,0.58,7.21,30.66,68.79,1.56,38.09
3170008,1991,47.65,62.09,1.1,0.58,51.69,83.48,92.95,45.37,NA
3172103,1991,33.48,41.46,38.09,0.58,36.37,67.22,83.57,0,NA
3200359,1991,51.56,59.69,11.34,0.58,36.89,75.65,86.72,34.99,NA
3200607,1991,38.17,44.28,26,0.58,17.04,42.04,65.5,2.44,NA
3202207,1991,38.17,44.28,34.2,0.58,18.4,53.07,75.71,2.39,NA
3202405,2000,18.8,21.88,42.4,0.58,9.61,33.48,61.71,2.45,45
3202405,2010,14.43,16.8,54.91,0.58,3.57,16.63,43.34,1.38,26.27
3202553,2000,26.85,31.21,15.36,0.58,17.2,55.09,78.77,4.99,81.03
3203304,2000,31.72,36.84,35.25,0.58,23.99,54.67,78.38,2.35,58.37
3203320,1991,40.94,47.47,9.38,0.58,23.74,55.64,79.43,0.11,NA
3203353,1991,27.76,32.26,34.18,0.58,30.89,61.33,79.17,1.24,NA
3203700,1991,36.49,42.34,20.65,0.58,44.71,74.06,87.28,13.29,NA
3204054,1991,42.17,48.89,6.17,0.58,29.78,62.4,82.62,12.76,NA
3204559,1991,30.53,35.46,1.85,0.58,33.42,67.75,83.84,16.06,NA
3205309,1991,31.73,36.85,38.04,0.58,7.52,23.32,44.09,1.73,NA
3300209,1991,32.62,37.3,35.7,0.58,29.46,55.24,75.97,2.51,NA
3300233,2000,20.14,22.81,47.61,0.58,4.56,17.37,43.66,4.79,40.94
3300605,1991,37.94,43.36,41.12,0.58,31.43,64.69,80.42,0.57,NA
3302254,1991,20.26,23.22,30.89,0.58,11.59,38.1,61.28,0.23,NA
3303104,2000,21.96,24.87,66.92,0.58,13.68,46.29,67.92,1.69,14.35
3303302,2000,14.04,15.92,67.77,0.58,3.57,13.76,30.61,3.72,16.81
3303708,1991,24.23,27.75,38.86,0.58,26.44,55.38,78.79,0.94,NA
3304409,1991,27.64,31.63,10.83,0.58,26.84,60.76,79.05,1.66,NA
3306156,1991,49.04,55.95,24.2,0.58,40.92,70.43,79.19,2.27,NA
3306206,2000,18.91,21.42,63.46,0.58,5.42,31.63,58.63,3.67,24.26
3502101,2000,17.4,20.18,57.91,0.58,6.35,19.67,48.49,1.65,36.4
3506003,2000,18,20.97,62.13,0.58,3.89,13.35,35.53,0.39,27.3
3506706,2000,20.7,24.04,32.31,0.58,7.87,30.51,63.52,0.78,44.22
3509908,2000,17.1,19.9,22.6,0.58,13.66,39.44,65.09,2.17,73.95
3511409,1991,35.8,40.48,18.18,0.58,9.84,31.44,63.6,0.3,NA
3512902,1991,30.73,34.77,26.38,0.58,24.11,50.37,76.64,0.52,NA
3513009,1991,22.3,25.27,18.98,0.58,3.41,14.52,39.03,1.14,NA
3513603,1991,31.6,35.76,4.78,0.58,33.52,66.57,83.32,4.2,NA
3513850,1991,33.29,37.66,0,0.58,24.56,61.32,87.26,0,NA
3515657,2000,20.4,23.76,24.18,0.58,1.07,33.13,57.13,2.46,72.48
